,brand,state,year,quarter,count,percentage
4268,Xiaomi,Meghalaya,2021,3,52800,0.2367023065025889
4269,Samsung,Meghalaya,2021,3,39809,0.1784636765068477
4270,Vivo,Meghalaya,2021,3,36214,0.1623472978728173
4271,Oppo,Meghalaya,2021,3,29861,0.13386681012261
4272,Realme,Meghalaya,2021,3,20601,0.0923542465200726
4273,Apple,Meghalaya,2021,3,4026,0.0180485508708224
4274,Huawei,Meghalaya,2021,3,3953,0.0177212920000896
4275,Motorola,Meghalaya,2021,3,3086,0.0138345325353596
4276,Asus,Meghalaya,2021,3,3078,0.0137986685495259
4277,Micromax,Meghalaya,2021,3,3036,0.0136103826238988
4278,Others,Meghalaya,2021,3,26601,0.1192522358953668
4279,Xiaomi,Meghalaya,2021,4,57355,0.2387126042585779
4280,Samsung,Meghalaya,2021,4,41499,0.1727196297467827
4281,Vivo,Meghalaya,2021,4,38748,0.1612699152612915
4282,Oppo,Meghalaya,2021,4,31903,0.1327808946676211
4283,Realme,Meghalaya,2021,4,24878,0.1035427106397855
4284,Apple,Meghalaya,2021,4,4556,0.0189621589225365
4285,Huawei,Meghalaya,2021,4,3875,0.0161278239299448
4286,Motorola,Meghalaya,2021,4,3123,0.0129979855827659
4287,Asus,Meghalaya,2021,4,3113,0.0129563653919789
4288,HMD Global,Meghalaya,2021,4,3095,0.0128814490485624
4289,Others,Meghalaya,2021,4,28123,0.1170484625501523
4290,Xiaomi,Meghalaya,2022,1,60423,0.2361758762346632
4291,Samsung,Meghalaya,2022,1,42900,0.1676835822529012
4292,Vivo,Meghalaya,2022,1,41306,0.16145310136453
4293,Oppo,Meghalaya,2022,1,34290,0.1340296045559902
4294,Realme,Meghalaya,2022,1,28354,0.1108275126153557
4295,Apple,Meghalaya,2022,1,4983,0.0194770930155292
4296,Huawei,Meghalaya,2022,1,3947,0.0154276713089091
4297,Tecno,Meghalaya,2022,1,3471,0.013567126200462
4298,OnePlus,Meghalaya,2022,1,3191,0.0124726879013754
4299,Micromax,Meghalaya,2022,1,3139,0.0122694350744022
4300,Others,Meghalaya,2022,1,29835,0.1166163094758813
4301,Xiaomi,Mizoram,2018,1,2402,0.316344001053602
4302,Samsung,Mizoram,2018,1,1295,0.1705518240484657
4303,Vivo,Mizoram,2018,1,903,0.1189253259581193
4304,Oppo,Mizoram,2018,1,698,0.0919267746608718
4305,Apple,Mizoram,2018,1,345,0.045436586329514
4306,Realme,Mizoram,2018,1,303,0.039905175819834
4307,Gionee,Mizoram,2018,1,257,0.0338469643092321
4308,OnePlus,Mizoram,2018,1,175,0.0230475437903332
4309,Huawei,Mizoram,2018,1,145,0.0190965362834189
4310,Motorola,Mizoram,2018,1,137,0.0180429342815751
4311,Others,Mizoram,2018,1,933,0.1228763334650335
4312,Xiaomi,Mizoram,2018,2,3325,0.3190366532335444
4313,Samsung,Mizoram,2018,2,1733,0.1662828631740548
4314,Vivo,Mizoram,2018,2,1292,0.1239685281136058
4315,Oppo,Mizoram,2018,2,1012,0.097102283630781
4316,Apple,Mizoram,2018,2,475,0.0455766647476492
4317,Realme,Mizoram,2018,2,421,0.0403953175973901
4318,Gionee,Mizoram,2018,2,305,0.0292650163116484
4319,OnePlus,Mizoram,2018,2,215,0.0206294377278833
4320,Motorola,Mizoram,2018,2,206,0.0197658798695068
4321,Huawei,Mizoram,2018,2,202,0.019382076376895
4322,Others,Mizoram,2018,2,1236,0.1185952792170408
4323,Xiaomi,Mizoram,2018,3,4634,0.3195421321197076
4324,Samsung,Mizoram,2018,3,2383,0.1643221624603503
4325,Vivo,Mizoram,2018,3,1925,0.1327403116811474
4326,Oppo,Mizoram,2018,3,1454,0.1002620328230588
4327,Apple,Mizoram,2018,3,594,0.0409598676044683
4328,Realme,Mizoram,2018,3,579,0.0399255275134464
4329,Gionee,Mizoram,2018,3,448,0.0308922907185215
4330,Huawei,Mizoram,2018,3,317,0.0218590539235967
4331,OnePlus,Mizoram,2018,3,263,0.0181354295959178
4332,Motorola,Mizoram,2018,3,260,0.0179285615777134
4333,Others,Mizoram,2018,3,1645,0.1134326299820714
4334,Xiaomi,Mizoram,2018,4,6297,0.3251742835011619
4335,Samsung,Mizoram,2018,4,3094,0.1597727859540408
4336,Vivo,Mizoram,2018,4,2757,0.1423702556158017
4337,Oppo,Mizoram,2018,4,2012,0.1038987864704363
4338,Apple,Mizoram,2018,4,792,0.0408985282726568
4339,Realme,Mizoram,2018,4,738,0.0381099922540666
4340,Gionee,Mizoram,2018,4,544,0.0280919184095016
4341,Huawei,Mizoram,2018,4,426,0.021998450813323
4342,Motorola,Mizoram,2018,4,333,0.0171959721146398
4343,Asus,Mizoram,2018,4,315,0.016266460108443
4344,Others,Mizoram,2018,4,2057,0.1062225664859282
4345,Xiaomi,Mizoram,2019,1,7660,0.3236163920574567
4346,Samsung,Mizoram,2019,1,3736,0.1578369243768483
4347,Vivo,Mizoram,2019,1,3532,0.1492184199408534
4348,Oppo,Mizoram,2019,1,2539,0.1072665821715251
4349,Apple,Mizoram,2019,1,952,0.0402196873679763
4350,Realme,Mizoram,2019,1,946,0.0399662019433882
4351,Gionee,Mizoram,2019,1,669,0.0282636248415716
4352,Huawei,Mizoram,2019,1,539,0.022771440642163
4353,Asus,Mizoram,2019,1,380,0.0160540768905787
4354,Motorola,Mizoram,2019,1,376,0.01588508660752
4355,Others,Mizoram,2019,1,2341,0.0989015631601182
4356,Xiaomi,Mizoram,2019,2,9295,0.3239127404516309
4357,Samsung,Mizoram,2019,2,4595,0.1601268469473097
4358,Vivo,Mizoram,2019,2,4465,0.1555965988291051
4359,Oppo,Mizoram,2019,2,3113,0.1084820183997769
4360,Realme,Mizoram,2019,2,1093,0.0380889322553666
4361,Apple,Mizoram,2019,2,1089,0.0379495400055756
4362,Gionee,Mizoram,2019,2,786,0.0273905770839141
4363,Huawei,Mizoram,2019,2,648,0.0225815444661276
4364,Asus,Mizoram,2019,2,499,0.0173891831614162
4365,Motorola,Mizoram,2019,2,429,0.0149498187900752
4366,Others,Mizoram,2019,2,2684,0.0935321996097017
4367,Xiaomi,Mizoram,2019,3,11089,0.32486670182223
4368,Vivo,Mizoram,2019,3,5496,0.1610124802249956
4369,Samsung,Mizoram,2019,3,5142,0.1506415890314642
4370,Oppo,Mizoram,2019,3,3809,0.1115896173902853
4371,Realme,Mizoram,2019,3,1321,0.0387004160074998
4372,Apple,Mizoram,2019,3,1263,0.0370012304447178
4373,Gionee,Mizoram,2019,3,940,0.0275385246381906
4374,Huawei,Mizoram,2019,3,793,0.0232319681256225
4375,Asus,Mizoram,2019,3,615,0.0180172262260502
4376,Motorola,Mizoram,2019,3,470,0.0137692623190953
4377,Others,Mizoram,2019,3,3196,0.0936309837698482
4378,Xiaomi,Mizoram,2019,4,12924,0.3246502047275741
4379,Vivo,Mizoram,2019,4,6726,0.1689567685699213
4380,Samsung,Mizoram,2019,4,5945,0.1493380893767741
4381,Oppo,Mizoram,2019,4,4544,0.1141450425783114
4382,Realme,Mizoram,2019,4,1585,0.0398151171845562
4383,Apple,Mizoram,2019,4,1442,0.0362229646562335
4384,Gionee,Mizoram,2019,4,1002,0.0251701876460096
4385,Huawei,Mizoram,2019,4,936,0.0235122710944761
4386,Asus,Mizoram,2019,4,592,0.0148710090683011
4387,Motorola,Mizoram,2019,4,503,0.0126353337185058
4388,Others,Mizoram,2019,4,3610,0.0906830113793363
4389,Xiaomi,Mizoram,2020,1,14848,0.3193186950256995
4390,Vivo,Mizoram,2020,1,8211,0.1765844426761866
4391,Samsung,Mizoram,2020,1,6761,0.1454009763650831
4392,Oppo,Mizoram,2020,1,5496,0.1181960902384997
4393,Realme,Mizoram,2020,1,1969,0.0423449966665949
4394,Apple,Mizoram,2020,1,1617,0.0347749413965891
4395,Huawei,Mizoram,2020,1,1068,0.0229682358760403
4396,Gionee,Mizoram,2020,1,1065,0.0229037183595346
4397,Asus,Mizoram,2020,1,695,0.0149465579904944
4398,OnePlus,Mizoram,2020,1,543,0.0116776704875373
4399,Others,Mizoram,2020,1,4226,0.0908836749177401
4400,Xiaomi,Mizoram,2020,2,17662,0.3178104869183431
4401,Vivo,Mizoram,2020,2,10175,0.1830892143808255
4402,Samsung,Mizoram,2020,2,7878,0.1417569366970165
4403,Oppo,Mizoram,2020,2,6795,0.122269406557023
4404,Realme,Mizoram,2020,2,2389,0.0429877280742793
4405,Apple,Mizoram,2020,2,1766,0.0317774498866376
4406,Gionee,Mizoram,2020,2,1246,0.0224205563752834
4407,Huawei,Mizoram,2020,2,1228,0.0220966639075826
4408,Asus,Mizoram,2020,2,800,0.0143952207866988
4409,OnePlus,Mizoram,2020,2,583,0.0104905171483067
4410,Others,Mizoram,2020,2,5052,0.090905819268003
4411,Xiaomi,Mizoram,2020,3,21725,0.3180121496011125
4412,Vivo,Mizoram,2020,3,12923,0.1891678255141623
4413,Samsung,Mizoram,2020,3,9501,0.1390763375539778
4414,Oppo,Mizoram,2020,3,8563,0.1253458244894972
4415,Realme,Mizoram,2020,3,3116,0.0456122374295542
4416,Apple,Mizoram,2020,3,2096,0.0306814023274537
4417,Huawei,Mizoram,2020,3,1466,0.0214594159408621
4418,Gionee,Mizoram,2020,3,1403,0.020537217302203
4419,Asus,Mizoram,2020,3,966,0.014140379126107
4420,OnePlus,Mizoram,2020,3,668,0.0097782331845129
4421,Others,Mizoram,2020,3,5888,0.0861889775305569
4422,Xiaomi,Mizoram,2020,4,24925,0.3165843187562713
4423,Vivo,Mizoram,2020,4,15062,0.191309649312215
4424,Samsung,Mizoram,2020,4,11008,0.139817860817213
4425,Oppo,Mizoram,2020,4,10055,0.1277133530629612
4426,Realme,Mizoram,2020,4,3782,0.0480369867015533
4427,Apple,Mizoram,2020,4,2443,0.0310297087551282
4428,Huawei,Mizoram,2020,4,1625,0.0206399004204188
4429,Gionee,Mizoram,2020,4,1501,0.0190649172498761
4430,Asus,Mizoram,2020,4,1064,0.0135143717214312
4431,OnePlus,Mizoram,2020,4,711,0.0090307502762571
4432,Others,Mizoram,2020,4,6555,0.0832581829266743
4433,Xiaomi,Mizoram,2021,1,27202,0.3172244897959184
4434,Vivo,Mizoram,2021,1,16866,0.1966880466472303
4435,Samsung,Mizoram,2021,1,11778,0.1373527696793003
4436,Oppo,Mizoram,2021,1,10894,0.1270437317784256
4437,Realme,Mizoram,2021,1,4253,0.0495976676384839
4438,Apple,Mizoram,2021,1,2669,0.0311253644314868
4439,Huawei,Mizoram,2021,1,1709,0.0199300291545189
4440,Gionee,Mizoram,2021,1,1527,0.0178075801749271
4441,Asus,Mizoram,2021,1,1248,0.0145539358600583
4442,OnePlus,Mizoram,2021,1,765,0.0089212827988338
4443,Others,Mizoram,2021,1,6839,0.0797551020408163
4444,Xiaomi,Mizoram,2021,2,29025,0.3136074855216527
4445,Vivo,Mizoram,2021,2,18400,0.1988071570576541
4446,Samsung,Mizoram,2021,2,12850,0.1388408678364595
4447,Oppo,Mizoram,2021,2,11743,0.1268800242026104
4448,Realme,Mizoram,2021,2,5072,0.0548016250324142
4449,Apple,Mizoram,2021,2,2898,0.0313121272365805
4450,Huawei,Mizoram,2021,2,1696,0.0183248336070533
4451,Gionee,Mizoram,2021,2,1512,0.0163367620364767
4452,Asus,Mizoram,2021,2,1214,0.0131169504710865
4453,OnePlus,Mizoram,2021,2,836,0.0090327599619673
4454,Others,Mizoram,2021,2,7306,0.0789394070360446
4455,Xiaomi,Mizoram,2021,3,31196,0.3099545937782547
4456,Vivo,Mizoram,2021,3,20570,0.2043776764334754
4457,Samsung,Mizoram,2021,3,13399,0.1331286575854223
4458,Oppo,Mizoram,2021,3,13112,0.1302771071169533
4459,Realme,Mizoram,2021,3,5997,0.0595844883603088
4460,Apple,Mizoram,2021,3,3145,0.0312478265621429
4461,Huawei,Mizoram,2021,3,1821,0.018092938686697
4462,Gionee,Mizoram,2021,3,1601,0.0159070811847347
4463,Asus,Mizoram,2021,3,1176,0.0116844019195803
4464,OnePlus,Mizoram,2021,3,985,0.0097866801792403
4465,Others,Mizoram,2021,3,7645,0.07595854819319
4466,Xiaomi,Mizoram,2021,4,33819,0.31196900511969
4467,Vivo,Mizoram,2021,4,22023,0.2031548360315483
4468,Samsung,Mizoram,2021,4,14081,0.1298925326322586
4469,Oppo,Mizoram,2021,4,13819,0.1274756699414233
4470,Realme,Mizoram,2021,4,7453,0.068751441354181
4471,Apple,Mizoram,2021,4,3532,0.0325815229924819
4472,Huawei,Mizoram,2021,4,1796,0.0165675014990083
4473,Gionee,Mizoram,2021,4,1559,0.0143812554771458
4474,OnePlus,Mizoram,2021,4,1163,0.0107282874406162
4475,Asus,Mizoram,2021,4,1159,0.0106913887735805
4476,Others,Mizoram,2021,4,8001,0.0738065587380655
4477,Xiaomi,Mizoram,2022,1,35679,0.3094583459820461
4478,Vivo,Mizoram,2022,1,23611,0.2047877184613383
4479,Oppo,Mizoram,2022,1,14866,0.1289388091417667
4480,Samsung,Mizoram,2022,1,14652,0.1270827008976972
4481,Realme,Mizoram,2022,1,8423,0.0730560735504575
4482,Apple,Mizoram,2022,1,3803,0.0329849516457782
4483,Huawei,Mizoram,2022,1,1816,0.0157508998655622
4484,Gionee,Mizoram,2022,1,1563,0.0135565289041155
4485,OnePlus,Mizoram,2022,1,1271,0.0110238952252916
4486,Tecno,Mizoram,2022,1,1267,0.0109892016132529
4487,Others,Mizoram,2022,1,8344,0.0723708747126935
4488,Xiaomi,Nagaland,2018,1,4166,0.2763699084516385
4489,Samsung,Nagaland,2018,1,2382,0.158020432532838
4490,Vivo,Nagaland,2018,1,1872,0.1241873424439432
4491,Oppo,Nagaland,2018,1,1342,0.0890274645084251
4492,Realme,Nagaland,2018,1,725,0.0480960594400955
4493,Apple,Nagaland,2018,1,467,0.0309804962186546
4494,Gionee,Nagaland,2018,1,445,0.0295210295873689
4495,Lenovo,Nagaland,2018,1,432,0.0286586174870638
4496,Micromax,Nagaland,2018,1,346,0.0229534297465835
4497,Motorola,Nagaland,2018,1,298,0.0197691389146875
4498,Others,Nagaland,2018,1,2599,0.172416080668701
4499,Xiaomi,Nagaland,2018,2,6300,0.2807987163487253
4500,Samsung,Nagaland,2018,2,3501,0.1560438580852201
4501,Vivo,Nagaland,2018,2,2875,0.1281422713496167
4502,Oppo,Nagaland,2018,2,2141,0.0954269923337493
4503,Realme,Nagaland,2018,2,1062,0.0473346407559279
4504,Apple,Nagaland,2018,2,685,0.0305312889998217
4505,Gionee,Nagaland,2018,2,660,0.0294170083793902
4506,Lenovo,Nagaland,2018,2,624,0.0278124442859689
4507,Micromax,Nagaland,2018,2,550,0.0245141736494918
4508,Motorola,Nagaland,2018,2,402,0.0179176323765377
4509,Others,Nagaland,2018,2,3636,0.16206097343555
4510,Xiaomi,Nagaland,2018,3,9037,0.2816142100342786
4511,Samsung,Nagaland,2018,3,4899,0.1526643814272359
4512,Vivo,Nagaland,2018,3,4414,0.1375506388282954
4513,Oppo,Nagaland,2018,3,3161,0.098504206918043
4514,Realme,Nagaland,2018,3,1524,0.0474914303521346
4515,Gionee,Nagaland,2018,3,952,0.029666562792147
4516,Apple,Nagaland,2018,3,897,0.0279526332190713
4517,Lenovo,Nagaland,2018,3,826,0.0257401059520099
4518,Micromax,Nagaland,2018,3,747,0.0232782798379557
4519,Huawei,Nagaland,2018,3,616,0.0191960112184481
4520,Others,Nagaland,2018,3,5017,0.1563415394203801
4521,Xiaomi,Nagaland,2018,4,12421,0.2888806195781101
4522,Samsung,Nagaland,2018,4,6536,0.1520106053910738
4523,Vivo,Nagaland,2018,4,6312,0.1468009396004372
4524,Oppo,Nagaland,2018,4,4430,0.103030443984464
4525,Realme,Nagaland,2018,4,2036,0.0473521408470358
4526,Gionee,Nagaland,2018,4,1152,0.0267925669232737
4527,Apple,Nagaland,2018,4,1148,0.0266995371770123
4528,Lenovo,Nagaland,2018,4,1024,0.0238156150429099
4529,Huawei,Nagaland,2018,4,849,0.0197455636439751
4530,Asus,Nagaland,2018,4,840,0.019536246714887
4531,Others,Nagaland,2018,4,6249,0.1453357210968207
4532,Xiaomi,Nagaland,2019,1,15755,0.2922409155830907
4533,Vivo,Nagaland,2019,1,8172,0.1515831648457643
4534,Samsung,Nagaland,2019,1,8129,0.1507855539685778
4535,Oppo,Nagaland,2019,1,5736,0.1063975811986422
4536,Realme,Nagaland,2019,1,2537,0.0470590417540019
4537,Gionee,Nagaland,2019,1,1456,0.0270074752833373
4538,Apple,Nagaland,2019,1,1390,0.0257832353323069
4539,Lenovo,Nagaland,2019,1,1166,0.0216282391348704
4540,Huawei,Nagaland,2019,1,1124,0.020849177347851
4541,Asus,Nagaland,2019,1,1053,0.019532191945985
4542,Others,Nagaland,2019,1,7393,0.1371334236055721
4543,Xiaomi,Nagaland,2019,2,19602,0.2930439072520966
4544,Vivo,Nagaland,2019,2,10442,0.1561047076587284
4545,Samsung,Nagaland,2019,2,10090,0.1508424152726076
4546,Oppo,Nagaland,2019,2,7328,0.1095513596746946
4547,Realme,Nagaland,2019,2,3058,0.0457161651044236
4548,Gionee,Nagaland,2019,2,1735,0.0259377195736347
4549,Apple,Nagaland,2019,2,1641,0.024532448311432
4550,Huawei,Nagaland,2019,2,1454,0.0217368554813054
4551,Asus,Nagaland,2019,2,1388,0.0207501756589077
4552,Lenovo,Nagaland,2019,2,1342,0.0200624897220851
4553,Others,Nagaland,2019,2,8811,0.1317217562900838
4554,Xiaomi,Nagaland,2019,3,23840,0.2977134508036015
4555,Vivo,Nagaland,2019,3,12573,0.1570113765500705
4556,Samsung,Nagaland,2019,3,11629,0.1452227231289883
4557,Oppo,Nagaland,2019,3,8798,0.1098692508460606
4558,Realme,Nagaland,2019,3,3780,0.0472045656056046
4559,Gionee,Nagaland,2019,3,2031,0.0253630880277732
4560,Apple,Nagaland,2019,3,1939,0.0242141938384305
4561,Huawei,Nagaland,2019,3,1826,0.0228030520623899
4562,Asus,Nagaland,2019,3,1716,0.0214293742273062
4563,Lenovo,Nagaland,2019,3,1459,0.0182199632853378
4564,Others,Nagaland,2019,3,10486,0.1309489616244364
4565,Xiaomi,Nagaland,2019,4,27943,0.3000622825480005
4566,Vivo,Nagaland,2019,4,14840,0.1593574159185602
4567,Samsung,Nagaland,2019,4,13324,0.1430780464756668
4568,Oppo,Nagaland,2019,4,10459,0.1123126154374812
4569,Realme,Nagaland,2019,4,4629,0.0497079163266182
4570,Gionee,Nagaland,2019,4,2287,0.0245586529788239
4571,Apple,Nagaland,2019,4,2200,0.0236244147588162
4572,Huawei,Nagaland,2019,4,2151,0.0230982346119152
4573,Asus,Nagaland,2019,4,1783,0.019146514324986
4574,Lenovo,Nagaland,2019,4,1598,0.0171599158111764
4575,Others,Nagaland,2019,4,11910,0.127893990807955
4576,Xiaomi,Nagaland,2020,1,32305,0.3015129313160916
4577,Vivo,Nagaland,2020,1,17452,0.1628851161531784
4578,Samsung,Nagaland,2020,1,15066,0.1406158125122499
4579,Oppo,Nagaland,2020,1,12210,0.1139598480535359
4580,Realme,Nagaland,2020,1,5659,0.0528172629103161
4581,Apple,Nagaland,2020,1,2480,0.0231466358044855
4582,Huawei,Nagaland,2020,1,2443,0.022801302931596
4583,Gionee,Nagaland,2020,1,2380,0.022213303715595
4584,Asus,Nagaland,2020,1,2036,0.0190026413298115
4585,Lenovo,Nagaland,2020,1,1753,0.0163613115182513
4586,Others,Nagaland,2020,1,13359,0.1246838337548883
4587,Xiaomi,Nagaland,2020,2,39533,0.3036212127030452
4588,Vivo,Nagaland,2020,2,21565,0.1656234399600629
4589,Samsung,Nagaland,2020,2,17859,0.1371606313121615
4590,Oppo,Nagaland,2020,2,15078,0.115802004531316
4591,Realme,Nagaland,2020,2,7202,0.0553127760070657
4592,Huawei,Nagaland,2020,2,2861,0.0219730425098882
4593,Gionee,Nagaland,2020,2,2853,0.0219116009369839
4594,Apple,Nagaland,2020,2,2738,0.0210283783264851
4595,Asus,Nagaland,2020,2,2406,0.0184785530509581
4596,Micromax,Nagaland,2020,2,2075,0.015936407972044
4597,Others,Nagaland,2020,2,16035,0.1231519526899888
4598,Xiaomi,Nagaland,2020,3,54400,0.3142583157140711
4599,Vivo,Nagaland,2020,3,28624,0.1653553314154333
4600,Samsung,Nagaland,2020,3,22931,0.1324679676036648
4601,Oppo,Nagaland,2020,3,19865,0.1147562765011033
4602,Realme,Nagaland,2020,3,10225,0.0590678543782422
4603,Huawei,Nagaland,2020,3,3789,0.021888322761776
4604,Gionee,Nagaland,2020,3,3469,0.0200397444340461
4605,Apple,Nagaland,2020,3,3401,0.0196469215394036
4606,Asus,Nagaland,2020,3,3088,0.0178387808625928
4607,Micromax,Nagaland,2020,3,2778,0.0160479706076045
4608,Others,Nagaland,2020,3,20536,0.1186325141820618
4609,Xiaomi,Nagaland,2020,4,60222,0.3133494286844132
4610,Vivo,Nagaland,2020,4,32251,0.1678096447228755
4611,Samsung,Nagaland,2020,4,25567,0.1330311986180198
4612,Oppo,Nagaland,2020,4,22237,0.1157044144275397
4613,Realme,Nagaland,2020,4,11862,0.0617208150352779
4614,Huawei,Nagaland,2020,4,4083,0.0212448227776968
4615,Apple,Nagaland,2020,4,3816,0.019855558099361
4616,Gionee,Nagaland,2020,4,3711,0.0193092180573188
4617,Asus,Nagaland,2020,4,3257,0.0169469477802984
4618,Micromax,Nagaland,2020,4,2988,0.0155472766249713
4619,Others,Nagaland,2020,4,22194,0.1154806751722272
4620,Xiaomi,Nagaland,2021,1,65272,0.3140976285802279
4621,Vivo,Nagaland,2021,1,35635,0.1714804049892208
4622,Samsung,Nagaland,2021,1,27338,0.1315541268863566
4623,Oppo,Nagaland,2021,1,24014,0.1155585925469664
4624,Realme,Nagaland,2021,1,13266,0.0638377733292269
4625,Huawei,Nagaland,2021,1,4306,0.0207210502001847
4626,Apple,Nagaland,2021,1,4121,0.0198308053587927
4627,Gionee,Nagaland,2021,1,3806,0.0183149830612873
4628,Asus,Nagaland,2021,1,3633,0.0174824838312288
4629,Micromax,Nagaland,2021,1,3039,0.0146240760702186
4630,Others,Nagaland,2021,1,23378,0.1124980751462888
4631,Xiaomi,Nagaland,2021,2,69897,0.3129665035350166
4632,Vivo,Nagaland,2021,2,38629,0.1729628319535052
4633,Samsung,Nagaland,2021,2,29348,0.1314067977988421
4634,Oppo,Nagaland,2021,2,25763,0.1153548225327643
4635,Realme,Nagaland,2021,2,15567,0.0697018407160479
4636,Apple,Nagaland,2021,2,4432,0.0198444503149948
4637,Huawei,Nagaland,2021,2,4355,0.0194996798560023
4638,Gionee,Nagaland,2021,2,3847,0.0172250903343377
4639,Asus,Nagaland,2021,2,3569,0.0159803346512221
4640,Micromax,Nagaland,2021,2,2956,0.0132356035945678
4641,Others,Nagaland,2021,2,24974,0.1118220447126987
4642,Xiaomi,Nagaland,2021,3,75533,0.3123818740513737
4643,Vivo,Nagaland,2021,3,42814,0.1770658858463918
4644,Samsung,Nagaland,2021,3,30669,0.1268378019578406
4645,Oppo,Nagaland,2021,3,28344,0.1172222980434
4646,Realme,Nagaland,2021,3,18070,0.0747321099930933
4647,Apple,Nagaland,2021,3,4751,0.0196487135903257
4648,Huawei,Nagaland,2021,3,4623,0.0191193439124554
4649,Gionee,Nagaland,2021,3,4004,0.0165593452358796
4650,Asus,Nagaland,2021,3,3519,0.0145535304408243
4651,Micromax,Nagaland,2021,3,2857,0.0118156966380889
4652,Others,Nagaland,2021,3,26613,0.1100634002903261
4653,Xiaomi,Nagaland,2021,4,81701,0.3142467017962229
4654,Vivo,Nagaland,2021,4,45835,0.1762952421246971
4655,Samsung,Nagaland,2021,4,32050,0.123273972075849
4656,Oppo,Nagaland,2021,4,30262,0.1163967844917112
4657,Realme,Nagaland,2021,4,21734,0.0835955229047271
4658,Apple,Nagaland,2021,4,5329,0.0204969421900842
4659,Huawei,Nagaland,2021,4,4595,0.0176737566829493
4660,Gionee,Nagaland,2021,4,3855,0.0148274933651294
4661,Asus,Nagaland,2021,4,3465,0.0133274356706027
4662,Infinix,Nagaland,2021,4,3191,0.0122735489826531
4663,Others,Nagaland,2021,4,27973,0.1075925997153736
4664,Xiaomi,Nagaland,2022,1,86500,0.3128582950850504
4665,Vivo,Nagaland,2022,1,48861,0.1767233428456722
4666,Samsung,Nagaland,2022,1,33311,0.1204811869084175
4667,Oppo,Nagaland,2022,1,32385,0.1171319755645012
4668,Realme,Nagaland,2022,1,24725,0.0894268363696863
4669,Apple,Nagaland,2022,1,5724,0.020702900359154
4670,Huawei,Nagaland,2022,1,4682,0.0169341333825226
4671,Gionee,Nagaland,2022,1,3847,0.0139140561987536
4672,Infinix,Nagaland,2022,1,3655,0.0132196192894319
4673,Asus,Nagaland,2022,1,3422,0.0123768911650987
4674,Others,Nagaland,2022,1,29371,0.1062307628317111
4675,Xiaomi,Odisha,2018,1,432254,0.271173106903009
4676,Samsung,Odisha,2018,1,291313,0.1827542400792966
4677,Vivo,Odisha,2018,1,191382,0.1200628601361969
